VendorNumber,VendorName,Brand,Description,Classification,PurchaseQuantity,SalesQuantity,PurchaseCost,Revenue,GrossProfit,GrossMarginPct,AllocatedFreight,AdjustedProfit,AdjustedMarginPct,ExciseTax,AvgUnitCost,AvgUnitRevenue,ReferencePurchasePrice,ReferenceRetailPrice,VolumeML,AvgLeadDays,StockTurnover,SalesToPurchaseRatio,UnsoldQuantity,InventoryAtRisk,PurchaseLineCount,InvoiceCount,InvoiceValue,LeadDaySum,LeadDayCount,FreightCost
7245,PROXIMO SPIRITS INC.,3738,Three Olives Chocolate Vodka,1,117.0,725.0,1086.93,9001.75,7914.82,87.92534784902935,5.58571813553344,7909.2342818644665,87.86329637975356,571.0899999999999,9.290000000000001,12.416206896551724,9.29,11.99,750.0,8.461538461538462,6.196581196581197,8.28181207621466,0.0,0.0,13.0,55.0,7588029.9,110.0,13.0,38994.78
8892,TRINCHERO FAMILY ESTATES,16469,Menage a Trois Moscato,2,2924.0,2930.0,14005.96,21983.7,7977.740000000002,36.28934164858509,72.1125461274768,7905.627453872525,35.96131430956811,325.17,4.79,7.5029692832764505,4.79,7.99,750.0,7.011811023622047,1.0020519835841313,1.5695960862375733,0.0,0.0,254.0,55.0,2252211.31,1781.0,254.0,11595.97
7240,"PREMIUM PORT WINES, INC.",20855,Cockburns Special RSV,2,2041.0,1966.0,17552.6,25538.34,7985.740000000002,31.269612668638608,88.46682822200661,7897.273171777995,30.923204764984707,217.41,8.6,12.99,8.6,12.99,750.0,7.492063492063492,0.9632533072023518,1.4549605186695989,75.0,645.0,189.0,53.0,59760.74,1416.0,189.0,301.2
8673,STE MICHELLE WINE ESTATES,6460,Columbia Crest Two Vns Chard,2,2881.0,2956.0,13713.56,21678.44,7964.879999999999,36.74102011030314,70.72901418096968,7894.150985819029,36.41475579340132,329.83000000000004,4.76,7.333707713125845,4.76,6.99,750.0,7.349775784753363,1.026032627559875,1.5808032341711415,0.0,0.0,223.0,55.0,3086650.7,1639.0,223.0,15919.7
9165,ULTRA BEVERAGE COMPANY LLP,9256,Don Ramon Silver Tequila,1,481.0,589.0,10606.050000000001,18548.11,7942.0599999999995,42.8187022828741,54.63724507881369,7887.4227549211855,42.52413186530156,464.66,22.05,31.490848896434635,22.05,35.99,750.0,8.011764705882353,1.2245322245322245,1.7488235488235486,0.0,0.0,85.0,55.0,13210613.93,681.0,85.0,68054.7
653,STATE WINE & SPIRITS,3153,Rye Harbor Vodka,1,1351.0,1437.0,17873.73,25851.629999999997,7977.899999999998,30.86033646621122,93.65187321895993,7884.248126781038,30.498069664392684,1133.51,13.23,17.99,13.23,17.99,750.0,7.608247422680412,1.0636565507031828,1.4463477964588252,0.0,0.0,194.0,55.0,1529682.04,1476.0,194.0,8014.98
6785,PALM BAY INTERNATIONAL INC,26683,Heritance Svgn Bl,2,3500.0,3162.0,20440.0,28426.38,7986.380000000001,28.094959681816682,103.22798737288868,7883.1520126271125,27.731818165475563,354.09,5.84,8.99,5.84,8.99,750.0,6.675,0.9034285714285715,1.3907230919765168,338.0,1973.9199999999998,80.0,55.0,2693984.33,534.0,80.0,13605.41
9165,ULTRA BEVERAGE COMPANY LLP,2098,Snake River Stampede Whisky,1,233.0,538.0,3795.5699999999997,11697.619999999999,7902.049999999999,67.55263036412535,19.552942735871774,7882.497057264128,67.3854771933447,424.06,16.29,21.742788104089218,16.29,29.99,750.0,9.083333333333334,2.3090128755364807,3.0819139154329918,0.0,0.0,24.0,55.0,13210613.93,218.0,24.0,68054.7
516,BANFI PRODUCTS CORP,18801,Bolla Prosecco Extra Dry,2,1993.0,1897.0,14230.02,22178.03,7948.009999999998,35.83731287224338,74.34819926956821,7873.6618007304305,35.50207931331336,210.3,7.140000000000001,11.69110701107011,7.14,12.99,750.0,7.307228915662651,0.9518314099347717,1.5585382170931592,96.0,685.44,166.0,55.0,1628866.68,1213.0,166.0,8510.41
4950,LATITUDE BEVERAGE COMPANY,15837,Ninety+Cellars Lot 37 Shiraz,2,1800.0,1795.0,9468.0,17389.05,7921.049999999999,45.55194217050385,48.17075706510631,7872.879242934893,45.27492440895215,199.28,5.26,9.687493036211698,5.26,9.99,750.0,7.47741935483871,0.9972222222222222,1.8366128010139415,5.0,26.299999999999997,155.0,55.0,316446.76,1159.0,155.0,1610.0
653,STATE WINE & SPIRITS,4147,Kirk and Sweeney 18 Yr Rum,1,667.0,677.0,19189.59,27161.230000000003,7971.640000000003,29.349333590562733,100.54650315316509,7871.093496846838,28.97914968080178,533.72,28.77,40.11998522895126,28.77,44.99,750.0,7.8076923076923075,1.014992503748126,1.4154148160539126,0.0,0.0,52.0,55.0,1529682.04,406.0,52.0,8014.98
4425,MARTIGNETTI COMPANIES,29433,Clos du Val Carneros Chard,2,1233.0,1175.0,17003.07,24958.25,7955.18,31.87394949565775,88.44553259324503,7866.734467406755,31.51957556081358,131.01,13.79,21.241063829787233,13.79,22.99,750.0,7.838709677419355,0.9529602595296026,1.4678672733806306,58.0,799.8199999999999,93.0,82.0,27861690.02,729.0,93.0,144929.24
4425,MARTIGNETTI COMPANIES,37126,Girard Chard RRV,2,1160.0,1140.0,14001.2,21936.6,7935.399999999998,36.17424760446012,72.83058829638074,7862.569411703617,35.8422426980645,126.51,12.07,19.242631578947368,12.07,19.99,750.0,8.049504950495049,0.9827586206896551,1.5667657057966458,20.0,241.4,101.0,82.0,27861690.02,813.0,101.0,144929.24
17031,FLAG HILL WINERY & VINEYARD,3773,General John Stark Vodka,1,996.0,919.0,21643.079999999998,29615.81,7972.730000000003,26.920519816949135,113.35190235922919,7859.378097640774,26.537778631213442,724.73,21.729999999999997,32.226126224156694,21.73,29.99,750.0,7.677777777777778,0.9226907630522089,1.368373170546891,77.0,1673.2099999999998,90.0,55.0,300403.2,691.0,90.0,1573.31
9165,ULTRA BEVERAGE COMPANY LLP,2029,Springbank 10 Yr Scotch,1,274.0,311.0,14001.400000000001,21930.89,7929.489999999998,36.15671776202424,72.12844774883222,7857.361552251165,35.82782801906884,245.46,51.10000000000001,70.5173311897106,51.1,68.99,750.0,8.27659574468085,1.135036496350365,1.5663355093062121,0.0,0.0,47.0,55.0,13210613.93,389.0,47.0,68054.7
10754,PERFECTA WINES,16352,Girls in the Vineyard Svgn B,2,1730.0,1636.0,19860.399999999998,27810.64,7950.240000000002,28.587044383013126,100.67970370983201,7849.560296290169,28.225025732202386,181.79000000000002,11.479999999999999,16.999168704156478,11.48,16.99,750.0,7.2362204724409445,0.945664739884393,1.4003061368351093,94.0,1079.12,127.0,55.0,5665501.53,919.0,127.0,28720.52
9165,ULTRA BEVERAGE COMPANY LLP,6608,Patron Roca Anejo Tequila,1,443.0,411.0,27891.28,35880.89,7989.610000000001,22.26703406743813,143.68239834074083,7845.927601659259,21.86659138516146,324.31,62.96,87.30143552311435,62.96,89.99,750.0,8.217948717948717,0.927765237020316,1.2864554799923131,32.0,2014.72,78.0,55.0,13210613.93,641.0,78.0,68054.7
3664,WILLIAM GRANT & SONS INC,5707,Art in the Age Rhubarb Tea,1,944.0,897.0,20220.480000000003,28164.03,7943.549999999996,28.204592879641144,102.5634466141129,7840.986553385883,27.840428210685342,707.61,21.42,31.398026755852843,21.42,32.99,750.0,8.05813953488372,0.9502118644067796,1.3928467573470062,47.0,1006.7400000000001,172.0,55.0,5960744.35,1386.0,172.0,30234.420000000002
4425,MARTIGNETTI COMPANIES,44838,Flora Springs Cab Svgn Napa,2,601.0,547.0,12873.420000000002,20780.53,7907.109999999997,38.0505694513085,66.96417107007926,7840.145828929918,37.72832468146827,60.47,21.42,37.989999999999995,21.42,32.99,750.0,7.666666666666667,0.9101497504159733,1.6142198421243148,54.0,1156.68,51.0,82.0,27861690.02,391.0,51.0,144929.24
2000,SOUTHERN WINE & SPIRITS NE,20152,La Cote Blanche Mcon V Chard,2,1644.0,1618.0,14631.6,22540.82,7909.219999999999,35.088430678209576,74.38428205239212,7834.835717947607,34.75843255900898,180.14000000000001,8.9,13.931285537700866,8.9,13.99,750.0,7.361702127659575,0.9841849148418491,1.5405574236583832,26.0,231.4,141.0,67.0,3740617.38,1038.0,141.0,19016.59
4425,MARTIGNETTI COMPANIES,39631,Red Truck Cal,2,1807.0,1941.0,9830.08,17710.59,7880.51,44.4960331643384,51.1335106562642,7829.3764893437365,44.20731601456381,215.51,5.44,9.124466769706338,5.44,10.99,750.0,7.686274509803922,1.0741560597675706,1.8016730280933624,0.0,0.0,153.0,82.0,27861690.02,1176.0,153.0,144929.24
4425,MARTIGNETTI COMPANIES,35605,Castle Rock Paso Ro Cab Svgn,2,1807.0,1776.0,12034.62,19925.24,7890.620000000001,39.601129020277796,62.600952384323456,7828.019047615678,39.286949856642515,196.59,6.66,11.219166666666668,6.66,9.99,750.0,8.084967320261438,0.9828444936358606,1.6556600873147636,31.0,206.46,153.0,82.0,27861690.02,1237.0,153.0,144929.24
480,BACARDI USA INC,2622,Dewars Scratch Cask Scotch,1,1633.0,1479.0,30455.45,38435.21,7979.759999999998,20.761588137543672,154.28932700962184,7825.470672990376,20.360161094450575,1166.47,18.650000000000002,25.9872954699121,18.65,26.99,750.0,7.188034188034188,0.9056950398040416,1.262014187936806,154.0,2872.1000000000004,234.0,55.0,17624378.72,1682.0,234.0,89286.27
7153,PINE STATE TRADING CO,16540,Atamisque Malbec,2,1156.0,1112.0,15756.28,23657.879999999997,7901.599999999997,33.399442384524725,79.98719890892622,7821.612801091071,33.06134277919692,123.03,13.63,21.27507194244604,13.63,20.99,750.0,7.255,0.9619377162629758,1.5014889301281773,44.0,599.72,200.0,55.0,3129071.59,1451.0,200.0,15884.82
9165,ULTRA BEVERAGE COMPANY LLP,24101,Soli White Blend,2,12.0,986.0,64.32,7878.14,7813.820000000001,99.1835636330403,0.3313455625298104,7813.48865443747,99.17935774735496,109.7,5.359999999999999,7.99,5.36,7.99,750.0,9.0,82.16666666666667,122.48351990049753,0.0,0.0,1.0,55.0,13210613.93,9.0,1.0,68054.7
2242,DELICATO VINEYARDS INC,18368,Sequin Delicately Pnt Grigio,2,3411.0,3295.0,18419.4,26327.05,7907.649999999998,30.03621750253066,94.16640243592883,7813.483597564069,29.67853822423731,365.84000000000003,5.4,7.99,5.4,7.99,750.0,7.6279863481228665,0.9659923776018763,1.4293109438961094,116.0,626.4000000000001,293.0,55.0,1561444.63,2235.0,293.0,7982.65
4425,MARTIGNETTI COMPANIES,31384,Benton Lane Pnt Nr Ore,2,586.0,667.0,10219.84,18082.329999999998,7862.489999999998,43.481619901859986,53.16094045473843,7809.32905954526,43.18762603904066,73.99,17.44,27.109940029985005,17.44,26.99,750.0,7.019607843137255,1.1382252559726962,1.7693359191533329,0.0,0.0,51.0,82.0,27861690.02,358.0,51.0,144929.24
2000,SOUTHERN WINE & SPIRITS NE,32508,C Krug Merlot Napa,2,759.0,732.0,8311.050000000001,16160.679999999998,7849.629999999997,48.57239918122256,42.25180344948834,7807.378196550509,48.31095100299312,81.11,10.950000000000001,22.07743169398907,10.95,15.99,750.0,7.7936507936507935,0.9644268774703557,1.9444811425752457,27.0,295.65000000000003,63.0,67.0,3740617.38,491.0,63.0,19016.59
9165,ULTRA BEVERAGE COMPANY LLP,2733,GlenDronach Tawny Port 15 Yr,1,107.0,179.0,6307.65,14139.21,7831.5599999999995,55.388950302032434,32.49396513512374,7799.066034864876,55.1591357286926,141.27,58.949999999999996,78.99,58.95,78.99,750.0,7.526315789473684,1.6728971962616823,2.2415971082732873,0.0,0.0,19.0,55.0,13210613.93,143.0,19.0,68054.7
8352,LUXCO INC,3889,Wolfschmidt Vodka Plastic,1,905.0,2197.0,3348.5,11156.33,7807.83,69.98564940262614,16.74971455726762,7791.080285442732,69.83551298180255,1730.8600000000001,3.7,5.077983614019117,3.7,6.49,750.0,8.36231884057971,2.4276243093922654,3.3317395848887563,0.0,0.0,69.0,55.0,2051436.01,577.0,69.0,10261.6
4425,MARTIGNETTI COMPANIES,45474,Belle Glos Alturas Pnt Nr,2,540.0,478.0,18117.0,25995.22,7878.220000000001,30.30641787220882,94.2399057341892,7783.980094265812,29.94389004696176,53.01,33.55,54.38330543933055,33.55,49.99,750.0,7.963636363636364,0.8851851851851852,1.4348523486228404,62.0,2080.1,55.0,82.0,27861690.02,438.0,55.0,144929.24
9552,M S WALKER INC,36344,Latour Pinot Noir Valmoissin,2,2008.0,1922.0,17509.76,25370.78,7861.02,30.984542059802656,88.94616735808121,7772.07383264192,30.633956987691825,213.66,8.719999999999999,13.200197710718001,8.72,12.99,750.0,8.034883720930232,0.9571713147410359,1.448950756606601,86.0,749.9199999999998,172.0,55.0,10935817.3,1382.0,172.0,55551.82
4425,MARTIGNETTI COMPANIES,46422,Hob Nob Chard,2,1960.0,2095.0,12877.2,20716.05,7838.8499999999985,37.83950125627231,66.98383364355584,7771.866166356443,37.51615856476714,232.93,6.57,9.888329355608592,6.57,9.99,750.0,7.490196078431373,1.0688775510204083,1.6087387009598357,0.0,0.0,153.0,82.0,27861690.02,1146.0,153.0,144929.24
10754,PERFECTA WINES,23153,Butternut Pnt Nr Cal,2,2065.0,1432.0,12431.3,20259.68,7828.380000000001,38.64019569904362,63.018851620714315,7765.3611483792865,38.32914018572498,158.91,6.02,14.14782122905028,6.02,8.79,750.0,7.5636363636363635,0.6934624697336562,1.6297314037952588,633.0,3810.66,110.0,55.0,5665501.53,832.0,110.0,28720.52
9815,WINE GROUP INC,23049,Benziger Svgn Bl N Cst,2,2517.0,2514.0,15404.039999999999,23244.86,7840.8200000000015,33.73141417070269,79.38479425889385,7761.435205741108,33.389898694769975,280.21,6.119999999999999,9.246165473349244,6.12,8.99,750.0,7.525510204081633,0.99880810488677,1.509010623187164,3.0,18.36,196.0,55.0,5258636.79,1475.0,196.0,27100.41
10754,PERFECTA WINES,43553,La Puerta La Rioja Malbec,2,2348.0,2446.0,14158.44,21989.54,7831.1,35.61284137821892,71.77436225823418,7759.3256377417665,35.286439087592406,273.35,6.03,8.99,6.03,8.99,750.0,7.516666666666667,1.0417376490630323,1.5531047205765607,0.0,0.0,180.0,55.0,5665501.53,1353.0,180.0,28720.52
9165,ULTRA BEVERAGE COMPANY LLP,2906,Usquaebach Old Rare Whisky,1,656.0,556.0,47881.44,55884.44,8003.0,14.320623057151508,246.66204402265808,7756.337955977342,13.879244304814259,438.65000000000003,72.99000000000001,100.51158273381296,72.99,109.99,750.0,8.40495867768595,0.8475609756097561,1.1671420074250065,100.0,7299.000000000001,121.0,55.0,13210613.93,1017.0,121.0,68054.7
9165,ULTRA BEVERAGE COMPANY LLP,25286,A Bichot Morgon Les Charmes,2,113.0,488.0,1449.79,9209.119999999999,7759.329999999999,84.25701912886356,7.46861758551141,7751.861382414488,84.1759188979456,54.11,12.83,18.871147540983603,12.83,18.99,750.0,8.333333333333334,4.31858407079646,6.352037191593265,0.0,0.0,12.0,55.0,13210613.93,100.0,12.0,68054.7
8352,LUXCO INC,3793,Pearl Vodka PET,1,313.0,834.0,3693.4,11463.66,7770.26,67.78166833280122,18.474957666361725,7751.785042333639,67.62050725801043,1532.96,11.8,13.745395683453237,11.8,17.99,1750.0,8.627450980392156,2.6645367412140577,3.1038230356852763,0.0,0.0,51.0,55.0,2051436.01,440.0,51.0,10261.6
9552,M S WALKER INC,31384,Benton Lane Pnt Nr Ore,2,863.0,795.0,15050.720000000001,22878.05,7827.329999999998,34.213274295667674,76.45472353588058,7750.875276464118,33.879090553889505,88.33,17.44,28.7774213836478,0.0,0.0,0.0,7.625,0.9212050984936269,1.5200634919791212,68.0,1185.92,72.0,55.0,10935817.3,549.0,72.0,55551.82
9165,ULTRA BEVERAGE COMPANY LLP,13967,Villa Sandi Il Fresco Prosec,2,632.0,1009.0,5435.200000000001,13211.91,7776.709999999999,58.86136069652306,27.999524276461848,7748.7104757235375,58.64943430377241,111.9,8.600000000000001,13.09406342913776,8.6,12.99,750.0,8.666666666666666,1.5965189873417722,2.4308047541948774,0.0,0.0,48.0,55.0,13210613.93,416.0,48.0,68054.7
7153,PINE STATE TRADING CO,4760,Kinky Flame Whisky,1,191.0,577.0,2515.47,10272.23,7756.76,75.51193849826183,12.769854257441262,7743.9901457425585,75.38762416478758,454.95,13.169999999999998,17.802824956672442,13.17,17.99,750.0,8.142857142857142,3.020942408376963,4.083622543699587,0.0,0.0,7.0,55.0,3129071.59,57.0,7.0,15884.82
4425,MARTIGNETTI COMPANIES,23168,Blanc de Bleu Mousseux Brut,2,1566.0,1462.0,15550.38,23371.38,7821.000000000002,33.46400597654055,80.88901834359005,7740.110981656412,33.11790310052899,162.51,9.93,15.985896032831738,9.93,15.99,750.0,7.8046875,0.933588761174968,1.5029459087173433,104.0,1032.72,128.0,82.0,27861690.02,999.0,128.0,144929.24
516,BANFI PRODUCTS CORP,22192,Placido Chianti,2,1951.0,1878.0,14105.73,21919.22,7813.490000000002,35.64675202858496,73.69881594563651,7739.791184054365,35.31052283819572,419.55,7.2299999999999995,11.671576144834932,7.23,12.99,1500.0,7.059006211180124,0.9625832906201948,1.5539231220220437,73.0,527.79,322.0,55.0,1628866.68,2273.0,322.0,8510.41
3664,WILLIAM GRANT & SONS INC,3324,Milagro Silver Select Barrel,1,784.0,721.0,29251.04,37137.79,7886.75,21.236454834819195,148.3687567974292,7738.381243202571,20.83694598736912,568.94,37.31,51.508723994452154,37.31,49.99,750.0,8.267973856209151,0.9196428571428571,1.2696228920407617,63.0,2350.53,153.0,55.0,5960744.35,1265.0,153.0,30234.420000000002
1392,CONSTELLATION BRANDS INC,18758,Mouton Cadet Sauvignon Blanc,2,1873.0,1813.0,12399.26,20190.87,7791.609999999999,38.58976854390128,63.317440792942676,7728.292559207056,38.2761741282424,200.63,6.62,11.136718146718145,6.62,9.99,750.0,8.193333333333333,0.9679658302189001,1.6283931460425862,60.0,397.2,150.0,55.0,15573917.9,1229.0,150.0,79528.99
9165,ULTRA BEVERAGE COMPANY LLP,15971,Revana Cab Svgn Napa Vly,2,27.0,88.0,1941.03,9679.119999999999,7738.089999999999,79.94621411863888,9.999248713265516,7728.090751286733,79.84290670315829,9.770000000000001,71.89,109.99,71.89,109.99,750.0,7.285714285714286,3.259259259259259,4.98658959418453,0.0,0.0,7.0,55.0,13210613.93,51.0,7.0,68054.7
3960,DIAGEO NORTH AMERICA INC,4268,Capt Morgan Private Stock,1,9154.0,7809.0,167060.5,175606.90999999997,8546.409999999974,4.866784570151582,842.6231811054599,7703.786818894514,4.386949704253959,6154.79,18.25,22.48775899603022,18.25,22.99,750.0,7.720779220779221,0.8530696963076251,1.0511575746510993,1345.0,24546.25,616.0,55.0,50959796.85,4756.0,616.0,257032.07
1392,CONSTELLATION BRANDS INC,15917,Simply Naked Chard,2,3020.0,2936.0,14073.2,21846.64,7773.439999999999,35.58185606573825,71.86549905133377,7701.5745009486645,35.252901594701356,326.39,4.66,7.440953678474115,4.66,6.99,750.0,7.873076923076923,0.9721854304635762,1.5523576727396753,84.0,391.44,260.0,55.0,15573917.9,2047.0,260.0,79528.99
3089,SIDNEY FRANK IMPORTING CO,5054,Jagermeister Spice,1,3273.0,6216.0,4647.660000000001,12369.84,7722.179999999999,62.42748491492209,23.157058056019853,7699.022941943979,62.240279113909146,319.15000000000003,1.4200000000000002,1.99,1.42,1.99,50.0,7.8125,1.8991750687442712,2.6615199907049996,0.0,0.0,48.0,55.0,1715908.88,375.0,48.0,8549.55
4425,MARTIGNETTI COMPANIES,34525,Neyers Merlot Napa,2,31.0,316.0,512.74,8210.84,7698.1,93.75532832207179,2.667139662535087,7695.432860337465,93.72284516976906,35.06,16.54,25.98367088607595,16.54,31.99,750.0,7.8,10.193548387096774,16.013652143386512,0.0,0.0,5.0,82.0,27861690.02,39.0,5.0,144929.24
8673,STE MICHELLE WINE ESTATES,14972,Nicolas Feuillatte Brut,2,1347.0,1115.0,28920.089999999997,36761.85,7841.760000000002,21.331244211050322,149.1581657662138,7692.601834233788,20.92550248214872,124.04,21.47,32.97026905829596,21.47,32.99,750.0,7.778846153846154,0.8277654046028211,1.2711526831348037,232.0,4981.04,104.0,55.0,3086650.7,809.0,104.0,15919.7
1601,VRANKEN AMERICA,25386,Champagne Pommerey 04 Gr Cru,2,214.0,296.0,7085.54,14797.04,7711.500000000001,52.11515276028179,35.67663582923547,7675.823364170766,51.87404618876995,32.910000000000004,33.11,49.99,33.11,49.99,750.0,7.125,1.3831775700934579,2.088343301992509,0.0,0.0,16.0,54.0,208330.15,114.0,16.0,1048.97
9165,ULTRA BEVERAGE COMPANY LLP,22601,Jos Phelps Insignia 11,2,30.0,63.0,3648.2999999999997,11339.37,7691.0700000000015,67.82625489775887,18.79427885226224,7672.275721147739,67.66051130836844,7.0200000000000005,121.60999999999999,179.99,121.61,179.99,750.0,8.909090909090908,2.1,3.108124331880602,0.0,0.0,11.0,55.0,13210613.93,98.0,11.0,68054.7
10754,PERFECTA WINES,15168,Durigutti Malbec Mendoza,2,1430.0,1396.0,13913.9,21656.04,7742.140000000001,35.750488085541036,70.53469866912205,7671.605301330879,35.424783576918394,155.24,9.73,15.512922636103152,9.73,14.99,750.0,7.539823008849558,0.9762237762237762,1.5564320571514818,34.0,330.82,113.0,55.0,5665501.53,852.0,113.0,28720.52
9552,M S WALKER INC,18787,Rio Madre Rioja Graciano,2,1773.0,1794.0,12215.970000000001,19948.06,7732.09,38.76111260944673,62.05474615650354,7670.035253843496,38.45003099972376,199.13,6.890000000000001,11.119319955406914,6.89,11.99,750.0,8.068027210884354,1.011844331641286,1.6329493278061422,0.0,0.0,147.0,55.0,10935817.3,1186.0,147.0,55551.82
6785,PALM BAY INTERNATIONAL INC,33987,Cavit Cab Svgn,2,1627.0,1717.0,10624.31,18346.51,7722.199999999999,42.090839075115646,53.65587761867197,7668.544122381327,41.798380849443994,383.36,6.529999999999999,10.685212580081537,6.53,14.99,1500.0,7.669291338582677,1.055316533497234,1.7268424961244542,0.0,0.0,254.0,55.0,2693984.33,1948.0,254.0,13605.41
4425,MARTIGNETTI COMPANIES,16724,Ch Haut Gravet Saint-Emillon,2,5.0,195.0,129.85,7798.05,7668.2,98.33484012028649,0.6754458110936947,7667.524554188906,98.32617839317402,21.630000000000003,25.97,39.99,25.97,39.99,750.0,9.0,39.0,60.05429341547941,0.0,0.0,3.0,82.0,27861690.02,27.0,3.0,144929.24
90024,VINILANDIA USA,44828,Nicolis Valpo Clsc,2,1386.0,1386.0,11919.6,19646.14,7726.539999999999,39.3285398556663,60.865484005376494,7665.674515994622,39.01873098733198,153.87,8.6,14.174704184704185,8.6,14.99,750.0,7.649122807017544,1.0,1.6482214168260678,0.0,0.0,114.0,55.0,548855.37,872.0,114.0,2802.64
9819,TREASURY WINE ESTATES,32650,Beringer Fndrs Est Pnt Nr,2,1692.0,1716.0,10135.08,17843.84,7708.76,43.20123919515082,50.48192514512438,7658.278074854876,42.918329658049366,190.23000000000002,5.99,10.39850815850816,5.99,8.99,750.0,7.061643835616438,1.0141843971631206,1.7606017910070764,0.0,0.0,146.0,55.0,2978686.4,1031.0,146.0,14836.57
4380,CHARLES JACQUIN ET CIE INC,5014,Penn Dutch Pumpkin Cr Liquer,1,1816.0,2129.0,7191.360000000001,14881.710000000001,7690.35,51.67652104496055,36.5502354688764,7653.799764531124,51.43091596685545,1676.79,3.9600000000000004,6.99,3.96,4.99,750.0,6.462809917355372,1.1723568281938326,2.069387431584568,0.0,0.0,121.0,55.0,329637.62,782.0,121.0,1675.3899999999999
1392,CONSTELLATION BRANDS INC,38180,Rex Goliath Merlot,2,3175.0,3229.0,12604.75,20317.71,7712.959999999999,37.961758485577356,64.36678574647553,7648.593214253524,37.64495710517339,359.04,3.97,6.292260761845772,3.97,7.99,750.0,7.941391941391942,1.017007874015748,1.6119090025585592,0.0,0.0,273.0,55.0,15573917.9,2168.0,273.0,79528.99
3664,WILLIAM GRANT & SONS INC,284,Milagro Tequila Anejo SBR,1,497.0,445.0,26554.71,34330.549999999996,7775.8399999999965,22.64991385223947,134.69228136217586,7641.147718637821,22.257574430464473,351.2,53.43,77.1473033707865,53.43,77.99,750.0,7.838095238095238,0.8953722334004024,1.292823382367949,52.0,2778.36,105.0,55.0,5960744.35,823.0,105.0,30234.420000000002
7153,PINE STATE TRADING CO,4315,Rumson's Spiced Rum,1,658.0,764.0,15180.06,22894.36,7714.300000000001,33.69519829337881,77.06200186017476,7637.237998139826,33.358600101246886,602.54,23.07,29.966439790575915,23.07,33.99,750.0,7.0,1.1610942249240122,1.5081863971552156,0.0,0.0,110.0,55.0,3129071.59,770.0,110.0,15884.82
4425,MARTIGNETTI COMPANIES,13795,Yellow Tail Tree Free Chard,2,1675.0,1709.0,10803.75,18490.91,7687.16,41.572642990528855,56.19828788296884,7630.961712117031,41.26871912803119,381.86,6.45,10.819724985371563,6.45,9.99,1500.0,7.568265682656826,1.0202985074626865,1.7115270160823788,0.0,0.0,271.0,82.0,27861690.02,2051.0,271.0,144929.24
3252,E & J GALLO WINERY,11320,Edna Valley Paragon Svgn Bl,2,2089.0,2037.0,16168.859999999999,23877.63,7708.770000000002,32.2844855205479,81.5269522905185,7627.243047709484,31.943048986475976,226.18,7.739999999999999,11.721958762886599,7.74,11.99,750.0,7.888268156424581,0.9751077070368598,1.4767664510670513,52.0,402.47999999999996,179.0,55.0,12289608.09,1412.0,179.0,61966.91
4692,KOBRAND CORPORATION,25186,Jadot Ch d Jacques Morgon 11,2,49.0,619.0,424.34,8040.81,7616.47,94.72267097469036,2.1448510249720774,7614.325148975028,94.6959964104988,68.94000000000001,8.66,12.99,8.66,12.99,750.0,8.333333333333334,12.63265306122449,18.948979591836736,0.0,0.0,9.0,55.0,1808146.33,75.0,9.0,9139.380000000001
7153,PINE STATE TRADING CO,29810,Fess Parker Chard,2,1410.0,1329.0,14635.8,22323.71,7687.91,34.43831692850337,74.29905065099517,7613.610949349005,34.10549119903907,147.68,10.379999999999999,16.797373965387507,10.38,16.99,750.0,7.663793103448276,0.9425531914893617,1.5252811598955984,81.0,840.78,116.0,55.0,3129071.59,889.0,116.0,15884.82
3252,E & J GALLO WINERY,24094,Gallo Copperidge Cab Svgn,2,3336.0,3281.0,15245.52,22934.19,7688.669999999998,33.524925013702244,76.87126870318288,7611.798731296815,33.189743048683276,737.96,4.57,6.989999999999999,4.57,6.99,1500.0,7.432624113475177,0.9835131894484412,1.5043232372526485,55.0,251.35000000000002,423.0,55.0,12289608.09,3144.0,423.0,61966.91
4425,MARTIGNETTI COMPANIES,46763,Clayhouse Svgn Bl Paso Roble,2,706.0,1111.0,5683.3,13320.89,7637.589999999999,57.33543329312079,29.56304334377201,7608.026956656227,57.11350335192489,123.39,8.05,11.99,8.05,11.99,750.0,7.758064516129032,1.5736543909348442,2.343865359914134,0.0,0.0,62.0,82.0,27861690.02,481.0,62.0,144929.24
3252,E & J GALLO WINERY,33960,Allegrini Valpolicella Clsc,2,1232.0,1259.0,12073.599999999999,19738.41,7664.810000000001,38.83195252302491,60.87774964807686,7603.932250351924,38.523529759245676,139.5,9.799999999999999,15.677847498014296,9.8,14.99,750.0,8.011111111111111,1.0219155844155845,1.6348404783991521,0.0,0.0,90.0,55.0,12289608.09,721.0,90.0,61966.91
2000,SOUTHERN WINE & SPIRITS NE,23230,High Valley Svgn Bl 13 Lake,2,41.0,571.0,384.99,7988.29,7603.3,95.18057056015743,1.9572162133567375,7601.342783786644,95.15606949405498,63.480000000000004,9.39,13.99,9.39,13.99,750.0,7.4,13.926829268292684,20.749344138808798,0.0,0.0,5.0,67.0,3740617.38,37.0,5.0,19016.59
